,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date_product_first_sold,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
20307,,,3801,,,,,,,,,,,,Auberta,Andrault,Female,76.0,1971-03-06,Research Nurse,Health,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,17.0,53 Texas Road,2262.0,NSW,Australia,7.0
20308,,,3802,,,,,,,,,,,,Leila,Elcombe,Female,9.0,1970-10-27,Chief Design Engineer,Telecommunications,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,5.0,6 Morningstar Park,2324.0,NSW,Australia,7.0
20309,,,3803,,,,,,,,,,,,Josepha,Finder,Female,54.0,1961-05-13,Dental Hygienist,Health,Mass Customer,N,!@#$%^&*(),Yes,11.0,6901 Russell Street,3977.0,VIC,Australia,6.0
20310,,,3804,,,,,,,,,,,,Andria,Keays,Female,23.0,1986-08-21,,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,4.0,26 Barby Terrace,2263.0,NSW,Australia,6.0
20311,,,3805,,,,,,,,,,,,Margaret,McSperrin,Female,52.0,1977-08-16,Software Test Engineer II,Property,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,4.0,23541 Dayton Drive,2177.0,NSW,Australia,9.0
20312,,,3806,,,,,,,,,,,,Ado,Gailor,Male,1.0,1954-02-08,,Property,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7.0,81 Pine View Avenue,4208.0,QLD,Australia,5.0
20313,,,3807,,,,,,,,,,,,Bibby,Goman,Female,73.0,1976-05-21,Analyst Programmer,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,21.0,91 Dennis Plaza,4127.0,QLD,Australia,6.0
20314,,,3808,,,,,,,,,,,,Cal,Wilber,Male,66.0,1969-10-11,Recruiting Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,11.0,43 Hollow Ridge Center,3215.0,VIC,Australia,3.0
20315,,,3809,,,,,,,,,,,,Angelita,Itzcovichch,Female,44.0,1955-09-08,VP Quality Control,Manufacturing,Affluent Customer,N,,No,11.0,045 Debs Pass,3145.0,VIC,Australia,12.0
20316,,,3810,,,,,,,,,,,,Cacilie,Grimoldby,Female,22.0,1974-09-05,Food Chemist,Health,Affluent Customer,N,',No,5.0,73 Debra Terrace,2141.0,NSW,Australia,7.0
20317,,,3811,,,,,,,,,,,,Etta,Leele,Female,60.0,1997-03-19,,Financial Services,High Net Worth,N,!@#$%^&*(),No,4.0,96899 Hermina Circle,2062.0,NSW,Australia,9.0
20318,,,3812,,,,,,,,,,,,Sophie,Druhan,Female,91.0,1977-07-04,VP Product Management,Retail,Mass Customer,N,â°â´âµâââ,Yes,12.0,38 Trailsway Parkway,2118.0,NSW,Australia,11.0
20319,,,3813,,,,,,,,,,,,Skelly,Caudell,Male,12.0,1979-04-13,Media Manager IV,IT,Mass Customer,N,NIL,Yes,6.0,22171 Bayside Parkway,2880.0,NSW,Australia,1.0
20320,,,3814,,,,,,,,,,,,Constancia,Gebbe,Female,10.0,1983-07-01,VP Product Management,Financial Services,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,11.0,6011 Knutson Way,3065.0,VIC,Australia,7.0
20321,,,3815,,,,,,,,,,,,Jayson,Gasparro,Male,99.0,1981-04-19,Librarian,Entertainment,Mass Customer,N,âââ,Yes,5.0,0127 East Court,3199.0,VIC,Australia,5.0
20322,,,3816,,,,,,,,,,,,Farra,Klimkiewich,Female,93.0,1969-10-26,Safety Technician I,Property,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,18.0,1 Fordem Road,2144.0,NSW,Australia,9.0
20323,,,3817,,,,,,,,,,,,Tuckie,,Male,65.0,1957-05-02,VP Product Management,Manufacturing,High Net Worth,N,!@#$%^&*(),No,13.0,7681 Waywood Alley,3860.0,VIC,Australia,1.0
20324,,,3818,,,,,,,,,,,,Erny,Andryushin,Male,5.0,1964-08-08,Sales Representative,Retail,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,7.0,9 Donald Junction,2046.0,NSW,Australia,12.0
20325,,,3819,,,,,,,,,,,,Alvan,Phillput,Male,62.0,1978-06-29,Staff Accountant I,,High Net Worth,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,3.0,47855 Tomscot Parkway,2226.0,NSW,Australia,8.0
20326,,,3820,,,,,,,,,,,,Maren,Ruske,Female,65.0,1980-03-08,Business Systems Development Analyst,IT,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,17.0,394 Russell Avenue,2209.0,NSW,Australia,10.0
20327,,,3821,,,,,,,,,,,,Cassandra,Cescotti,Female,96.0,1988-03-27,VP Marketing,Manufacturing,Affluent Customer,N,"""'",No,14.0,86 Claremont Junction,2135.0,NSW,Australia,7.0
20328,,,3822,,,,,,,,,,,,Conny,Speechley,Male,37.0,1959-03-09,,Manufacturing,High Net Worth,N,100,Yes,18.0,2 Transport Plaza,2658.0,NSW,Australia,1.0
20329,,,3823,,,,,,,,,,,,Corabel,Todd,Female,5.0,1964-12-02,Budget/Accounting Analyst II,Retail,Affluent Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,4.0,20 Susan Court,3015.0,VIC,Australia,10.0
20330,,,3824,,,,,,,,,,,,Giffard,Stollman,Male,33.0,1994-11-21,,Property,Mass Customer,N,,No,3.0,838 Redwing Street,2428.0,NSW,Australia,8.0
20331,,,3825,,,,,,,,,,,,Cinda,Rounds,Female,82.0,1978-10-12,Recruiting Manager,Health,Mass Customer,N,,No,11.0,9 West Crossing,2446.0,NSW,Australia,7.0
20332,,,3826,,,,,,,,,,,,Marlow,Balffye,Male,33.0,1978-09-25,,Health,Mass Customer,N,ðµ ð ð ð,No,7.0,22105 Arrowood Crossing,3124.0,VIC,Australia,7.0
20333,,,3827,,,,,,,,,,,,Cherida,Whyffen,Female,10.0,1976-09-05,,Retail,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,8.0,9240 Green Avenue,3810.0,VIC,Australia,5.0
20334,,,3828,,,,,,,,,,,,Tessy,Beefon,Female,81.0,1992-05-12,Dental Hygienist,Health,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,6.0,0964 Bayside Park,3136.0,VIC,Australia,9.0
20335,,,3829,,,,,,,,,,,,Cornie,Hillhouse,Male,68.0,1980-09-01,Account Coordinator,,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,15.0,9717 Main Parkway,3052.0,VIC,Australia,8.0
20336,,,3830,,,,,,,,,,,,Jareb,Filippucci,Male,92.0,1954-10-31,Sales Representative,Retail,High Net Worth,N,ð©ð½,No,8.0,4123 Eliot Alley,4306.0,QLD,Australia,6.0
20337,,,3831,,,,,,,,,,,,Kory,Mabson,Male,10.0,1971-06-09,Librarian,Entertainment,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,6.0,36708 Algoma Junction,2170.0,NSW,Australia,6.0
20338,,,3832,,,,,,,,,,,,Sarajane,Mortimer,Female,30.0,1973-09-26,Safety Technician III,Financial Services,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,9.0,3 Mandrake Parkway,2118.0,NSW,Australia,9.0
20339,,,3833,,,,,,,,,,,,Jamie,Staziker,Female,88.0,1985-12-10,Account Coordinator,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16.0,78 Declaration Center,2209.0,NSW,Australia,10.0
20340,,,3834,,,,,,,,,,,,Bianca,Ricket,Female,59.0,1972-10-31,Compensation Analyst,Financial Services,Mass Customer,N,-0.5,Yes,11.0,57866 Dawn Plaza,3029.0,VIC,Australia,7.0
20341,,,3835,,,,,,,,,,,,Jorgan,Crosoer,Male,19.0,1959-02-02,Project Manager,,Affluent Customer,N,NIL,No,16.0,0172 Vidon Place,3183.0,VIC,Australia,6.0
20342,,,3836,,,,,,,,,,,,Jolee,Stearndale,Female,16.0,1995-01-25,Electrical Engineer,Manufacturing,Affluent Customer,N,1,Yes,7.0,89 Delaware Crossing,3754.0,VIC,Australia,6.0
20343,,,3837,,,,,,,,,,,,Alysa,McDiarmid,Female,26.0,1990-01-17,Professor,,Mass Customer,N,-100,Yes,17.0,34 Packers Trail,3168.0,VIC,Australia,10.0
20344,,,3838,,,,,,,,,,,,Mil,Clemitt,Female,59.0,1987-03-24,Sales Associate,Financial Services,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,4.0,019 Huxley Drive,3807.0,VIC,Australia,8.0
20345,,,3839,,,,,,,,,,,,Wallie,Christauffour,Female,78.0,1992-04-25,Account Executive,Manufacturing,High Net Worth,N,0/0,Yes,2.0,862 Ilene Circle,2206.0,NSW,Australia,11.0
20346,,,3840,,,,,,,,,,,,Marc,Torrans,Male,27.0,1962-09-30,,,High Net Worth,N,,No,5.0,420 Twin Pines Crossing,3338.0,VIC,Australia,3.0
20347,,,3841,,,,,,,,,,,,Barnebas,Munro,Male,64.0,1990-01-24,Desktop Support Technician,Manufacturing,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,10.0,5131 Northview Hill,3177.0,VIC,Australia,3.0
20348,,,3842,,,,,,,,,,,,Van,Durnell,Male,24.0,1971-07-11,Staff Accountant II,,Mass Customer,N,â©testâ©,Yes,12.0,713 Redwing Crossing,2121.0,NSW,Australia,11.0
20349,,,3843,,,,,,,,,,,,Mahmoud,Ligerton,Male,0.0,1989-06-06,Senior Financial Analyst,Financial Services,Mass Customer,N,,Yes,16.0,9570 Sundown Trail,4073.0,QLD,Australia,8.0
20350,,,3844,,,,,,,,,,,,Clotilda,Oret,Female,87.0,1987-12-06,,Manufacturing,Affluent Customer,N,ð,No,15.0,72258 Bayside Court,4211.0,QLD,Australia,7.0
20351,,,3845,,,,,,,,,,,,Bonnie,Goracci,Female,72.0,1955-06-07,Legal Assistant,Manufacturing,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,5.0,31 Melvin Park,4163.0,QLD,Australia,8.0
20352,,,3846,,,,,,,,,,,,Nariko,McClymont,Female,57.0,1956-03-12,Geologist III,Manufacturing,Mass Customer,N,"""'",No,15.0,9 Duke Alley,4557.0,QLD,Australia,7.0
20353,,,3847,,,,,,,,,,,,Erinn,Ewing,Female,8.0,1961-02-12,Analyst Programmer,Health,Mass Customer,N,-1,Yes,14.0,38473 Waubesa Alley,2759.0,NSW,Australia,8.0
20354,,,3848,,,,,,,,,,,,Luca,Cabotto,Male,4.0,1958-01-13,Structural Engineer,,High Net Worth,N,é¨è½æ ¼,No,13.0,0056 Corry Center,2220.0,NSW,Australia,11.0
20355,,,3849,,,,,,,,,,,,Marice,Morrice,Female,2.0,1968-01-01,Database Administrator III,Property,Mass Customer,N,ã,Yes,15.0,99476 Mitchell Street,2508.0,NSW,Australia,10.0
20356,,,3850,,,,,,,,,,,,Alexandro,McCullock,Male,55.0,2000-01-07,Accountant III,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,2.0,37 Hintze Center,4011.0,QLD,Australia,11.0
20357,,,3851,,,,,,,,,,,,Fowler,Bauduccio,Male,5.0,1994-11-30,Senior Sales Associate,Manufacturing,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,3.0,33061 Fremont Lane,4720.0,QLD,Australia,3.0
20358,,,3852,,,,,,,,,,,,Zerk,Merrien,Male,44.0,1982-02-04,Help Desk Operator,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,4.0,56 Trailsway Street,4575.0,QLD,Australia,4.0
20359,,,3853,,,,,,,,,,,,Kerri,Marrington,Female,91.0,1975-06-26,Accounting Assistant IV,,Mass Customer,N,â£,Yes,19.0,5748 Porter Circle,4352.0,QLD,Australia,8.0
20360,,,3854,,,,,,,,,,,,Melody,Ivanilov,Female,47.0,1996-01-16,VP Quality Control,Property,High Net Worth,N,testâ testâ«,Yes,2.0,341 Katie Junction,4817.0,QLD,Australia,4.0
20361,,,3855,,,,,,,,,,,,Brnaby,Doughtery,Male,89.0,1965-02-26,General Manager,,Mass Customer,N,Ù¡Ù¢Ù£,No,16.0,20370 Fordem Pass,4825.0,QLD,Australia,4.0
20362,,,3856,,,,,,,,,,,,Shane,Haseldine,Female,74.0,1992-04-24,Accounting Assistant III,Property,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,7.0,30 Prairie Rose Road,2761.0,NSW,Australia,7.0
20363,,,3857,,,,,,,,,,,,Tanner,McCuthais,Male,64.0,1985-11-26,Structural Engineer,Financial Services,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,10.0,79 Holy Cross Hill,2145.0,NSW,Australia,7.0
20364,,,3858,,,,,,,,,,,,Sabina,Tarbin,Female,57.0,1998-08-31,Librarian,Entertainment,Mass Customer,N,â£,Yes,1.0,6489 Pennsylvania Road,2164.0,NSW,Australia,9.0
20365,,,3859,,,,,,,,,,,,Boonie,Searle,Male,81.0,1956-03-20,Software Consultant,Manufacturing,Mass Customer,N,,No,14.0,274 Bultman Park,2566.0,NSW,Australia,7.0
20366,,,3860,,,,,,,,,,,,Sheila-kathryn,Conklin,Female,14.0,1986-04-05,Mechanical Systems Engineer,,Affluent Customer,N,ã,Yes,13.0,832 Moulton Trail,2560.0,NSW,Australia,8.0
20367,,,3861,,,,,,,,,,,,Thayne,Canepe,Male,87.0,1968-12-16,Junior Executive,Retail,Affluent Customer,N,â¦testâ§,No,9.0,1628 Bonner Hill,2480.0,NSW,Australia,3.0
20368,,,3862,,,,,,,,,,,,Casey,Kett,Female,1.0,1996-09-22,Structural Engineer,Health,Mass Customer,N,,No,4.0,0618 5th Place,3189.0,VIC,Australia,10.0
20369,,,3863,,,,,,,,,,,,Virgilio,Haverty,Male,30.0,1985-12-06,Quality Control Specialist,Retail,High Net Worth,N,,No,20.0,4662 Clemons Road,4270.0,QLD,Australia,8.0
20370,,,3864,,,,,,,,,,,,Ilyssa,Piaggia,Female,23.0,1963-08-27,Help Desk Technician,,Mass Customer,N,",./;'[]\-=",Yes,10.0,0 Arapahoe Court,4305.0,QLD,Australia,3.0
20371,,,3865,,,,,,,,,,,,Urbanus,Fuxman,Male,49.0,1978-03-15,,Manufacturing,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,11.0,3748 Lake View Lane,2590.0,NSW,Australia,1.0
20372,,,3866,,,,,,,,,,,,Theressa,Morfield,Female,56.0,1990-07-18,Structural Engineer,Health,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,9.0,3720 Anniversary Court,4812.0,QLD,Australia,2.0
20373,,,3867,,,,,,,,,,,,Carmelia,Klimentyonok,Female,14.0,1998-10-09,Geologist II,IT,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,1.0,85 Trailsway Road,3175.0,VIC,Australia,9.0
20374,,,3868,,,,,,,,,,,,Rica,Corrado,Female,60.0,1997-06-19,Social Worker,Health,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,4.0,388 Karstens Drive,2428.0,NSW,Australia,5.0
20375,,,3869,,,,,,,,,,,,Amalie,Isabell,Female,58.0,1974-12-22,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,,No,13.0,6 Swallow Park,2165.0,NSW,Australia,7.0
20376,,,3870,,,,,,,,,,,,Fidelia,Cess,Female,31.0,1984-10-13,Social Worker,Health,Mass Customer,N,â°â´âµ,No,5.0,80070 Mockingbird Center,2289.0,NSW,Australia,8.0
20377,,,3871,,,,,,,,,,,,Magda,Shugg,Female,80.0,1983-11-13,Recruiting Manager,,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,4.0,6 Veith Road,4118.0,QLD,Australia,4.0
20378,,,3872,,,,,,,,,,,,Wilma,Budcock,Female,14.0,1957-05-15,Sales Representative,Retail,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,12.0,1323 Maywood Plaza,2226.0,NSW,Australia,10.0
20379,,,3873,,,,,,,,,,,,Sascha,Paolozzi,Male,32.0,1978-12-05,Compensation Analyst,Financial Services,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,11.0,17504 Spohn Center,2756.0,NSW,Australia,9.0
20380,,,3874,,,,,,,,,,,,Bendicty,Juste,Male,47.0,1963-08-14,Actuary,Financial Services,Mass Customer,N,,No,19.0,02084 Rockefeller Crossing,2150.0,NSW,Australia,7.0
20381,,,3875,,,,,,,,,,,,Berti,Arnould,Male,2.0,1985-07-27,Electrical Engineer,Manufacturing,Mass Customer,N,,Yes,5.0,16 Montana Way,2478.0,NSW,Australia,7.0
20382,,,3876,,,,,,,,,,,,Willow,Cutmere,Female,22.0,1967-05-16,Internal Auditor,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,16.0,2 Victoria Crossing,3280.0,VIC,Australia,2.0
20383,,,3877,,,,,,,,,,,,Georgine,Poutress,Female,55.0,1971-01-28,Account Coordinator,,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,11.0,0733 Comanche Crossing,2304.0,NSW,Australia,6.0
20384,,,3878,,,,,,,,,,,,Waldon,Digges,Male,99.0,1978-02-24,Programmer III,,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,9.0,75322 Prentice Court,3046.0,VIC,Australia,9.0
20385,,,3879,,,,,,,,,,,,Vin,Attack,Male,74.0,1979-08-28,Payment Adjustment Coordinator,,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,19.0,2 Gerald Street,2071.0,NSW,Australia,11.0
20386,,,3880,,,,,,,,,,,,Donella,Disley,Female,77.0,1968-01-13,Web Designer I,Manufacturing,Mass Customer,N,ï¼ï¼ï¼,No,14.0,2079 Del Sol Hill,2761.0,NSW,Australia,8.0
20387,,,3881,,,,,,,,,,,,Olivie,Nazair,Female,50.0,1971-01-12,,Financial Services,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,18.0,9 Columbus Pass,2327.0,NSW,Australia,3.0
20388,,,3882,,,,,,,,,,,,Nona,Tubb,Female,18.0,1976-11-05,Human Resources Assistant III,Health,Mass Customer,N,ð©ð½,Yes,9.0,465 Russell Court,2282.0,NSW,Australia,9.0
20389,,,3883,,,,,,,,,,,,Nissa,Conrad,U,35.0,,Legal Assistant,IT,Mass Customer,N,,No,0.0,344 Dayton Drive,2148.0,NSW,Australia,9.0
20390,,,3884,,,,,,,,,,,,Sibley,Thirlwall,Female,69.0,1986-02-06,Web Designer II,Manufacturing,High Net Worth,N,"__ï¾(,_,*)",Yes,18.0,7 Beilfuss Center,2550.0,NSW,Australia,4.0
20391,,,3885,,,,,,,,,,,,Asher,,Male,55.0,1978-06-17,Actuary,Financial Services,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,8.0,78 Barnett Alley,2154.0,NSW,Australia,11.0
20392,,,3886,,,,,,,,,,,,Fidela,Haresign,Female,74.0,1996-03-26,Recruiting Manager,Manufacturing,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,5.0,4 Emmet Avenue,4300.0,QLD,Australia,1.0
20393,,,3887,,,,,,,,,,,,Dulcie,Nealon,Female,66.0,1964-07-16,Computer Systems Analyst IV,,Affluent Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,7.0,1728 Springview Lane,4509.0,QLD,Australia,6.0
20394,,,3888,,,,,,,,,,,,Lusa,Vigers,Female,4.0,1987-09-13,Programmer Analyst I,IT,High Net Worth,N,â°â´âµâââ,Yes,11.0,25413 Delaware Pass,3150.0,VIC,Australia,12.0
20395,,,3889,,,,,,,,,,,,Dunn,Ziem,Male,39.0,1975-08-09,General Manager,Retail,Affluent Customer,N,â«testâ«,No,18.0,23217 Waubesa Pass,2705.0,NSW,Australia,1.0
20396,,,3890,,,,,,,,,,,,Mavra,Padell,Female,72.0,1962-05-25,Physical Therapy Assistant,Retail,Mass Customer,N,,No,10.0,013 Mendota Parkway,2558.0,NSW,Australia,9.0
20397,,,3891,,,,,,,,,,,,Amalea,Elcy,Female,61.0,1977-08-01,Staff Accountant II,Retail,High Net Worth,N,âââ,Yes,7.0,7482 Hanson Park,2567.0,NSW,Australia,5.0
20398,,,3892,,,,,,,,,,,,Roma,Finlater,Male,19.0,1978-01-29,Staff Scientist,,Mass Customer,N,"'""''''""",Yes,15.0,2428 Sloan Circle,2763.0,NSW,Australia,9.0
20399,,,3893,,,,,,,,,,,,Hadria,Moles,Female,7.0,1996-11-18,,,High Net Worth,N,â«testâ«,Yes,4.0,34329 Heffernan Plaza,3178.0,VIC,Australia,7.0
20400,,,3894,,,,,,,,,,,,Burgess,Diaper,Male,70.0,1982-02-02,Health Coach II,IT,Affluent Customer,N,100,No,10.0,15 Duke Plaza,3013.0,VIC,Australia,8.0
20401,,,3895,,,,,,,,,,,,Reginald,Struys,Male,18.0,1994-09-06,Business Systems Development Analyst,IT,Affluent Customer,N,â«testâ«,Yes,2.0,4368 Dayton Street,2753.0,NSW,Australia,10.0
20402,,,3896,,,,,,,,,,,,Perla,Blakiston,Female,3.0,1979-10-15,Tax Accountant,,Mass Customer,N,â¦testâ§,Yes,13.0,3 Shasta Circle,2165.0,NSW,Australia,8.0
20403,,,3897,,,,,,,,,,,,Vanni,McAloren,Female,36.0,1967-06-24,Junior Executive,Manufacturing,High Net Worth,N,00ËÆ$-,Yes,5.0,6 Calypso Parkway,4161.0,QLD,Australia,5.0
